Time,Flow,Stage
2015-06-25 20:00:00,621359.316981431,36.02
2015-06-25 21:00:00,604271.0509251186,35.99
2015-06-25 22:00:00,603526.5871460933,35.91
2015-06-25 23:00:00,619131.3527220094,36.0
2015-06-26 00:00:00,616340.6174973611,36.08
2015-06-26 01:00:00,615714.3428588278,36.11
2015-06-26 02:00:00,601984.7718301003,36.02
2015-06-26 03:00:00,617706.9808092967,36.07
2015-06-26 04:00:00,603274.8208859053,36.01
2015-06-26 05:00:00,608724.2004948241,35.99
2015-06-26 06:00:00,612265.3602621914,36.0
2015-06-26 07:00:00,613166.9741408423,36.04
2015-06-26 08:00:00,619890.4703620055,36.12
2015-06-26 09:00:00,617709.4455260545,36.18
2015-06-26 10:00:00,611831.9577210345,36.16
2015-06-26 11:00:00,608230.9211672408,36.11
2015-06-26 12:00:00,603758.8364232957,36.04
2015-06-26 13:00:00,615819.1093133094,36.08
2015-06-26 14:00:00,602905.5939649562,36.01
2015-06-26 15:00:00,618385.4224319211,36.07
2015-06-26 16:00:00,602540.9418412877,36.0
2015-06-26 17:00:00,613911.547232086,36.02
2015-06-26 18:00:00,602859.250209354,35.96
2015-06-26 19:00:00,607446.0777978632,35.94
2015-06-26 20:00:00,608135.4056978665,35.94
2015-06-26 21:00:00,606230.6607090383,35.91
2015-06-26 22:00:00,605519.2417329043,35.89
2015-06-26 23:00:00,607072.377812432,35.88
2015-06-27 00:00:00,606811.5502650243,35.87
2015-06-27 01:00:00,601481.9615911313,35.81
2015-06-27 02:00:00,612317.9993139022,35.85
2015-06-27 03:00:00,598523.2003283715,35.79
2015-06-27 04:00:00,612437.6664549846,35.83
2015-06-27 05:00:00,611461.6125202989,35.89
2015-06-27 06:00:00,602370.8632362174,35.84
2015-06-27 08:00:00,611329.9013241169,35.86
2015-06-27 09:00:00,602729.2711870964,35.83
2015-06-27 10:00:00,617507.3684888658,35.91
2015-06-27 12:00:00,617066.5678364275,36.0
2015-06-27 13:00:00,616013.8788503592,36.05
2015-06-27 14:00:00,611477.2931053581,36.05
2015-06-27 15:00:00,617448.9760452086,36.1
2015-06-27 16:00:00,613107.5694663943,36.12
2015-06-27 17:00:00,612757.1676845466,36.12
2015-06-27 18:00:00,629684.9625013726,36.28
2015-06-27 19:00:00,613723.1867034424,36.29
2015-06-27 21:00:00,622436.0231852146,36.34
2015-06-27 23:00:00,613260.6847543722,36.32
2015-06-28 00:00:00,621768.0718996475,36.36
2015-06-28 01:00:00,620518.2014446183,36.4
2015-06-28 04:00:00,630460.2724449225,36.52
2015-06-28 05:00:00,616720.7471578901,36.5
2015-06-28 06:00:00,634705.7898227281,36.63
2015-06-28 07:00:00,626387.9139137934,36.67
2015-06-28 08:00:00,624403.5066595486,36.69
2015-06-28 09:00:00,623611.5782070436,36.7
2015-06-28 10:00:00,638569.3511592025,36.82
2015-06-28 12:00:00,606930.2245010695,36.72
2015-06-28 13:00:00,627802.3818469871,36.74
2015-06-28 14:00:00,648919.9799510789,36.92
2015-06-28 15:00:00,607894.4662727219,36.83
2015-06-28 16:00:00,636383.1508835129,36.88
2015-06-28 17:00:00,634382.2652825216,36.95
2015-06-28 18:00:00,633215.7063576564,37.01
2015-06-28 19:00:00,647429.8615837917,37.17
2015-06-28 21:00:00,619164.641599325,37.11
2015-06-28 22:00:00,651143.1635582923,37.26
2015-06-29 00:00:00,621389.2998982931,37.23
2015-06-29 01:00:00,636986.9917868839,37.25
2015-06-29 02:00:00,642894.9975085546,37.39
2015-06-29 05:00:00,652789.6408827401,37.56
2015-06-29 06:00:00,627438.5721541077,37.51
2015-06-29 07:00:00,630351.0671768391,37.46
2015-06-29 08:00:00,634236.5746800074,37.48
2015-06-29 09:00:00,633307.1264033648,37.49
2015-06-29 11:00:00,638589.6514877019,37.53
2015-06-29 12:00:00,630731.9973682258,37.5
2015-06-29 15:00:00,665370.5611812685,37.75
2015-06-29 16:00:00,622037.120122302,37.65
2015-06-29 17:00:00,631343.154348004,37.59
2015-06-29 18:00:00,625000.5614812445,37.51
2015-06-29 20:00:00,640725.453404494,37.56
2015-06-29 21:00:00,644799.3254599127,37.66
2015-06-29 22:00:00,656122.6635688281,37.84
2015-06-29 23:00:00,635815.8902090712,37.82
2015-06-30 00:00:00,628555.9551915723,37.72
2015-06-30 02:00:00,638754.403011749,37.73
2015-06-30 03:00:00,636678.0263165546,37.74
2015-06-30 06:00:00,671843.591341161,38.01
2015-06-30 07:00:00,628135.7462227895,37.94
2015-06-30 09:00:00,645523.4093127976,37.94
2015-06-30 14:00:00,696118.1395431975,38.39
2015-06-30 15:00:00,631973.9837831687,38.3
2015-06-30 16:00:00,652306.257248589,38.29
2015-06-30 17:00:00,656396.669645342,38.37
2015-06-30 18:00:00,648329.2107373019,38.39
2015-06-30 19:00:00,639589.4378965849,38.32
2015-06-30 20:00:00,668008.7716669118,38.45
2015-06-30 21:00:00,632319.8304721733,38.37
2015-07-01 00:00:00,658301.2100918277,38.41
2015-07-01 01:00:00,645614.4751005266,38.42
2015-07-01 03:00:00,648548.9941854369,38.41
2015-07-01 04:00:00,634345.5657597327,38.34
2015-07-01 05:00:00,640173.3068270623,38.28
2015-07-01 06:00:00,651866.388429205,38.31
2015-07-01 07:00:00,647545.5588576349,38.34
2015-07-01 08:00:00,616119.4224019081,38.11
2015-07-01 09:00:00,679085.7764153236,38.34
2015-07-01 10:00:00,617088.9544179615,38.16
2015-07-01 11:00:00,659328.4273157469,38.21
2015-07-01 12:00:00,613687.5700840811,38.0
2015-07-01 13:00:00,648297.2041176745,38.01
2015-07-01 14:00:00,627936.4362650347,37.94
2015-07-01 15:00:00,647719.3518632124,37.97
2015-07-01 16:00:00,634150.0654491065,37.94
2015-07-01 17:00:00,638656.6127447173,37.9
2015-07-01 18:00:00,630225.309766673,37.84
2015-07-01 19:00:00,631859.8627066809,37.77
2015-07-01 20:00:00,638530.5234363077,37.78
2015-07-01 21:00:00,637926.5668041811,37.79
2015-07-01 22:00:00,643406.173413153,37.83
2015-07-01 23:00:00,624270.1035184184,37.71
2015-07-02 00:00:00,641834.9438223738,37.74
2015-07-02 01:00:00,620521.4713522751,37.61
2015-07-02 02:00:00,632990.1769291748,37.58
2015-07-02 03:00:00,633929.3393700169,37.59
2015-07-02 04:00:00,634479.6527045261,37.59
2015-07-02 05:00:00,627606.9705315178,37.53
2015-07-02 06:00:00,639395.9198659301,37.56
2015-07-02 07:00:00,627841.9286151857,37.52
2015-07-02 08:00:00,635120.7741799473,37.52
2015-07-02 09:00:00,625941.3936401838,37.46
2015-07-02 10:00:00,634036.0753581616,37.46
2015-07-02 11:00:00,627116.0115460367,37.44
2015-07-02 12:00:00,630505.6138204825,37.41
2015-07-02 13:00:00,626221.1948861214,37.37
2015-07-02 14:00:00,638117.1963060271,37.42
2015-07-02 15:00:00,623095.7162385399,37.35
2015-07-02 16:00:00,634759.9267557148,37.37
2015-07-02 17:00:00,624505.9530577525,37.33
2015-07-02 18:00:00,636734.9356487799,37.36
2015-07-02 19:00:00,623758.1913501577,37.31
2015-07-02 20:00:00,632888.4859114173,37.32
2015-07-02 21:00:00,621867.8545957212,37.25
2015-07-02 22:00:00,638753.3925899605,37.32
2015-07-02 23:00:00,617252.1146692056,37.23
2015-07-03 00:00:00,636027.82782322,37.25
2015-07-03 01:00:00,622839.1479444524,37.22
2015-07-03 02:00:00,632082.4490495296,37.24
2015-07-03 03:00:00,629584.0329687619,37.25
2015-07-03 04:00:00,625256.3099300432,37.22
2015-07-03 05:00:00,629407.3284593909,37.22
2015-07-03 06:00:00,628412.4107572461,37.22
2015-07-03 07:00:00,628209.1826980632,37.21
2015-07-03 08:00:00,628116.4272120947,37.2
2015-07-03 09:00:00,631325.2987824758,37.23
2015-07-03 10:00:00,626918.8120196532,37.21
2015-07-03 11:00:00,621737.943996056,37.15
2015-07-03 12:00:00,635869.0843717173,37.2
2015-07-03 13:00:00,614514.9485428326,37.13
2015-07-03 14:00:00,637206.2922013385,37.18
2015-07-03 15:00:00,624766.2804717137,37.17
2015-07-03 16:00:00,622593.1271048812,37.12
2015-07-03 17:00:00,634340.0039658635,37.16
2015-07-03 18:00:00,612315.5097654612,37.14
2015-07-03 19:00:00,622881.1494960742,37.09
2015-07-03 20:00:00,632198.213996272,37.12
2015-07-03 21:00:00,624854.915882547,37.1
2015-07-03 22:00:00,621723.7074710288,37.07
2015-07-03 23:00:00,626415.7733481595,37.06
2015-07-04 00:00:00,628708.974413255,37.09
2015-07-04 01:00:00,612614.0263442793,36.99
2015-07-04 02:00:00,634050.1483998689,37.03
2015-07-04 03:00:00,624444.4917415774,37.04
2015-07-04 04:00:00,624875.8428564274,37.01
2015-07-04 05:00:00,627736.5944044387,37.03
2015-07-04 06:00:00,618257.8868219682,36.97
2015-07-04 07:00:00,626615.9857176967,36.97
2015-07-04 08:00:00,617940.3545192248,36.94
2015-07-04 09:00:00,625031.7018289797,36.93
2015-07-04 10:00:00,638622.4766673369,36.95
2015-07-04 11:00:00,622302.5496617518,36.94
2015-07-04 12:00:00,617859.029733546,36.87
2015-07-04 13:00:00,623939.6055289537,36.86
2015-07-04 14:00:00,615394.1319948104,36.8
2015-07-04 15:00:00,624632.056797883,36.8
2015-07-04 16:00:00,620213.8389737118,36.78
2015-07-04 17:00:00,621940.8337211014,36.76
2015-07-04 18:00:00,615296.0842104177,36.72
2015-07-04 19:00:00,614071.9865258189,36.69
2015-07-04 20:00:00,618748.0292203861,36.65
2015-07-04 21:00:00,613625.573980713,36.6
2015-07-04 22:00:00,618400.3871944573,36.58
2015-07-04 23:00:00,617393.8468544136,36.55
2015-07-05 00:00:00,617041.603370785,36.53
2015-07-05 01:00:00,612269.1151253335,36.46
2015-07-05 02:00:00,621506.1395406714,36.49
2015-07-05 03:00:00,611892.4845462585,36.44
2015-07-05 04:00:00,616346.9952324675,36.41
2015-07-05 05:00:00,612288.4104481284,36.37
2015-07-05 06:00:00,612351.7327023841,36.33
2015-07-05 07:00:00,609430.2040690293,36.27
2015-07-05 08:00:00,620907.143652366,36.32
2015-07-05 09:00:00,602657.207074582,36.21
2015-07-05 10:00:00,616987.0488216097,36.22
2015-07-05 11:00:00,607603.1972848949,36.18
2015-07-05 12:00:00,613442.0712647875,36.17
2015-07-05 13:00:00,608415.9841100824,36.14
2015-07-05 14:00:00,607224.5334700047,36.09
2015-07-05 15:00:00,605112.7320719408,36.03
2015-07-05 16:00:00,599484.7932078626,35.93
2015-07-05 17:00:00,610124.9255183927,35.94
2015-07-05 18:00:00,605090.5626632917,35.91
2015-07-05 19:00:00,600379.7176675829,35.84
2015-07-05 20:00:00,594648.7007502599,35.72
2015-07-05 21:00:00,604170.4309551594,35.7
2015-07-05 22:00:00,600655.2015668727,35.68
2015-07-05 23:00:00,599830.3445083302,35.64
2015-07-06 00:00:00,596319.2825006392,35.57
2015-07-06 01:00:00,590918.9163829414,35.46
2015-07-06 02:00:00,602072.772241849,35.47
2015-07-06 03:00:00,593900.4004821414,35.42
2015-07-06 04:00:00,593594.305970378,35.35
2015-07-06 05:00:00,594895.8426573636,35.32
2015-07-06 06:00:00,586060.4942932959,35.21
2015-07-06 07:00:00,588406.2621609839,35.14
2015-07-06 08:00:00,587920.5779234708,35.08
2015-07-06 09:00:00,588893.7067936817,35.04
2015-07-06 10:00:00,584797.2361690336,34.96
2015-07-06 11:00:00,586778.6021891659,34.91
2015-07-06 12:00:00,584476.2211669595,34.85
2015-07-06 13:00:00,581616.1556403094,34.78
2015-07-06 14:00:00,591930.6612682182,34.8
2015-07-06 15:00:00,574788.1556608622,34.69
2015-07-06 16:00:00,581397.8961207505,34.62
2015-07-06 17:00:00,578724.4762308492,34.56
2015-07-06 18:00:00,575694.0255642097,34.48
2015-07-06 19:00:00,576399.9028223415,34.41
2015-07-06 20:00:00,577404.42913438,34.37
2015-07-06 21:00:00,569598.5377195561,34.26
2015-07-06 22:00:00,571022.784440232,34.18
2015-07-06 23:00:00,571478.7622797006,34.12
2015-07-07 00:00:00,561437.8706194742,33.98
2015-07-07 01:00:00,568473.0518641673,33.91
2015-07-07 02:00:00,568757.1366870421,33.88
2015-07-07 03:00:00,561094.0175697772,33.77
2015-07-07 04:00:00,564802.2389527139,33.7
2015-07-07 05:00:00,561097.0353632726,33.63
2015-07-07 06:00:00,562576.3772157438,33.57
2015-07-07 07:00:00,558057.6252567894,33.49
2015-07-07 08:00:00,553979.5353631881,33.37
2015-07-07 09:00:00,562895.5495435722,33.35
2015-07-07 10:00:00,548627.037291981,33.22
2015-07-07 11:00:00,562229.279248,33.21
2015-07-07 12:00:00,551556.8231853887,33.14
2015-07-07 13:00:00,548699.8461842786,33.02
2015-07-07 14:00:00,553706.2028349309,32.98
2015-07-07 15:00:00,549089.9193697497,32.9
2015-07-07 16:00:00,547659.6040595442,32.82
2015-07-07 17:00:00,544168.5461745296,32.72
2015-07-07 18:00:00,546476.8818172483,32.65
2015-07-07 19:00:00,544127.4695378033,32.59
2015-07-07 20:00:00,543106.783483509,32.51
2015-07-07 21:00:00,539823.9768440519,32.42
2015-07-07 22:00:00,539093.2844568717,32.34
2015-07-07 23:00:00,543166.4123957305,32.3
2015-07-08 00:00:00,535975.2326017872,32.21
2015-07-08 01:00:00,536875.0825798674,32.14
2015-07-08 02:00:00,534477.669710114,32.05
2015-07-08 03:00:00,534558.3502806353,31.99
2015-07-08 04:00:00,532066.7127469393,31.9
2015-07-08 05:00:00,536460.1444325012,31.88
2015-07-08 06:00:00,527748.6078962986,31.78
2015-07-08 07:00:00,532569.1104544987,31.73
2015-07-08 08:00:00,528873.7203257771,31.66
2015-07-08 09:00:00,526661.6372971551,31.58
2015-07-08 10:00:00,532944.6399494044,31.57
2015-07-08 11:00:00,533432.8804946813,31.58
2015-07-08 12:00:00,533368.8987187818,31.58
2015-07-08 13:00:00,531996.5211901525,31.56
2015-07-08 14:00:00,524817.4442869506,31.48
2015-07-08 15:00:00,528137.7425163077,31.44
2015-07-08 16:00:00,528395.2092188281,31.41
2015-07-08 17:00:00,521451.77629901905,31.32
2015-07-08 18:00:00,530750.9422749896,31.33
2015-07-08 19:00:00,527504.8954639643,31.32
2015-07-08 20:00:00,525252.294779272,31.28
2015-07-08 21:00:00,529385.1516579094,31.29
2015-07-08 22:00:00,530877.6353663064,31.3
2015-07-08 23:00:00,526162.3611973966,31.29
2015-07-09 00:00:00,531999.9189368421,31.31
2015-07-09 01:00:00,535663.6570178001,31.39
2015-07-09 02:00:00,532588.8319445613,31.4
2015-07-09 03:00:00,533395.9664929975,31.43
2015-07-09 04:00:00,535157.7798638808,31.47
2015-07-09 05:00:00,537957.3852171451,31.54
2015-07-09 06:00:00,535923.9474644336,31.57
2015-07-09 07:00:00,539390.2458033176,31.63
2015-07-09 08:00:00,538199.1975083105,31.67
2015-07-09 09:00:00,541675.0537608655,31.74
2015-07-09 10:00:00,544889.5993799107,31.83
2015-07-09 11:00:00,542965.4378323893,31.89
2015-07-09 12:00:00,546051.467827476,31.95
2015-07-09 13:00:00,546931.9603918721,32.03
2015-07-09 14:00:00,546634.2211529992,32.09
2015-07-09 15:00:00,554302.9456235261,32.2
2015-07-09 16:00:00,549212.6735834408,32.26
2015-07-09 17:00:00,555991.953164213,32.36
2015-07-09 18:00:00,558311.3102321441,32.49
2015-07-09 19:00:00,556404.7136288324,32.56
2015-07-09 20:00:00,560736.3215895547,32.66
2015-07-09 21:00:00,560985.8890914689,32.75
2015-07-09 22:00:00,558787.0254335294,32.8
2015-07-09 23:00:00,566527.6993389421,32.92
2015-07-10 00:00:00,564182.7994204747,33.0
2015-07-10 01:00:00,564106.1923656465,33.06
2015-07-10 02:00:00,573624.1873385047,33.2
2015-07-10 03:00:00,566121.3987962073,33.26
2015-07-10 04:00:00,578047.7943424693,33.4
2015-07-10 05:00:00,575817.6614366975,33.53
2015-07-10 06:00:00,583098.4550187456,33.69
2015-07-10 07:00:00,581675.0506316907,33.81
2015-07-10 08:00:00,577837.6417182509,33.87
2015-07-10 09:00:00,579032.1318845828,33.93
2015-07-10 10:00:00,583840.3138074948,34.03
2015-07-10 11:00:00,589638.8479132706,34.17
2015-07-10 12:00:00,576388.087033012,34.16
2015-07-10 13:00:00,596181.0384702178,34.32
2015-07-10 14:00:00,579589.6723380815,34.34
2015-07-10 15:00:00,598509.7939672659,34.49
2015-07-10 16:00:00,589860.9063105107,34.57
2015-07-10 17:00:00,591148.7541692606,34.62
2015-07-10 18:00:00,595463.6932984634,34.71
2015-07-10 19:00:00,591518.6953431047,34.75
2015-07-10 20:00:00,597137.4477011843,34.84
2015-07-10 21:00:00,593131.9982537561,34.88
2015-07-10 22:00:00,601314.8167602359,34.98
2015-07-10 23:00:00,596203.8644541955,35.03
2015-07-11 00:00:00,594048.7897528758,35.04
2015-07-11 01:00:00,603048.8238802685,35.13
2015-07-11 02:00:00,602670.4882724107,35.21
2015-07-11 03:00:00,595500.7193567707,35.2
2015-07-11 04:00:00,603295.2467544137,35.26
2015-07-11 05:00:00,600865.53474367,35.3
2015-07-11 06:00:00,599817.9450500552,35.32
2015-07-11 07:00:00,602826.5568918575,35.36
2015-07-11 08:00:00,600834.3946718861,35.39
2015-07-11 09:00:00,603098.9922599577,35.42
2015-07-11 10:00:00,597958.576066762,35.4
2015-07-11 11:00:00,608166.411244593,35.48
2015-07-11 12:00:00,594793.8580676826,35.44
2015-07-11 13:00:00,605363.8632449023,35.47
2015-07-11 14:00:00,603386.1257524203,35.5
2015-07-11 15:00:00,601771.6522999399,35.5
2015-07-11 16:00:00,597721.1474968863,35.47
2015-07-11 17:00:00,605885.319079752,35.51
2015-07-11 18:00:00,605288.6379070292,35.55
2015-07-11 19:00:00,591506.5975483702,35.45
2015-07-11 20:00:00,604635.4612844823,35.48
2015-07-11 21:00:00,592936.8138545996,35.42
2015-07-11 22:00:00,600331.1302140501,35.41
2015-07-11 23:00:00,593440.0712725188,35.36
2015-07-12 00:00:00,604451.922087348,35.4
2015-07-12 01:00:00,583675.9352793029,35.27
2015-07-12 02:00:00,589798.9790080392,35.19
2015-07-12 03:00:00,602612.6004529411,35.25
2015-07-12 04:00:00,585555.3514726857,35.16
2015-07-12 05:00:00,598104.4690320584,35.17
2015-07-12 06:00:00,588474.2669754536,35.12
2015-07-12 07:00:00,591549.0899586949,35.09
2015-07-12 08:00:00,579981.2832952132,34.96
2015-07-12 09:00:00,594723.8952672755,34.98
2015-07-12 10:00:00,583972.8854827714,34.92
2015-07-12 11:00:00,588158.4560381318,34.89
2015-07-12 12:00:00,582609.8386179283,34.82
2015-07-12 13:00:00,580345.4814405304,34.74
2015-07-12 14:00:00,587672.4601119166,34.74
2015-07-12 15:00:00,583511.1119303214,34.7
2015-07-12 16:00:00,576972.1148526102,34.6
2015-07-12 17:00:00,577703.9155938358,34.53
2015-07-12 18:00:00,583050.1833797173,34.52
2015-07-12 19:00:00,576399.1135333031,34.45
2015-07-12 20:00:00,579096.6807728126,34.41
2015-07-12 21:00:00,575697.7429102926,34.35
2015-07-12 22:00:00,576248.4096551683,34.3
2015-07-12 23:00:00,571038.515783899,34.22
2015-07-13 00:00:00,579262.8739133546,34.22
2015-07-13 01:00:00,573839.9855503055,34.19
2015-07-13 02:00:00,573019.9710966968,34.14
2015-07-13 03:00:00,573964.0821131361,34.1
2015-07-13 04:00:00,571450.9039510237,34.05
2015-07-13 05:00:00,571704.8863693348,34.01
2015-07-13 06:00:00,569796.7134500771,33.96
2015-07-13 07:00:00,569909.368899374,33.92
2015-07-13 08:00:00,568085.3936792947,33.87
2015-07-13 09:00:00,574306.204672638,33.89
2015-07-13 10:00:00,559046.9050887636,33.76
2015-07-13 11:00:00,574138.0657120073,33.78
2015-07-13 12:00:00,569861.5851820523,33.79
2015-07-13 13:00:00,566011.3567551163,33.74
2015-07-13 14:00:00,575757.1088301011,33.79
2015-07-13 15:00:00,567512.245114294,33.76
2015-07-13 16:00:00,567896.6160706577,33.73
2015-07-13 17:00:00,573810.9557789668,33.76
2015-07-13 18:00:00,561795.8607716269,33.69
2015-07-13 19:00:00,570492.6746168095,33.69
2015-07-13 20:00:00,567384.478885957,33.68
2015-07-13 21:00:00,570228.8658240474,33.69
2015-07-13 22:00:00,568050.5867531794,33.68
2015-07-13 23:00:00,567112.1489215047,33.65
2015-07-14 00:00:00,566015.9841701281,33.63
2015-07-14 01:00:00,578246.4953916552,33.72
2015-07-14 02:00:00,564091.3983925611,33.68
2015-07-14 03:00:00,565360.377878558,33.63
2015-07-14 04:00:00,571976.540234513,33.66
2015-07-14 05:00:00,573613.1845714166,33.71
2015-07-14 06:00:00,565959.5099299413,33.68
2015-07-14 07:00:00,567720.5115326934,33.65
2015-07-14 08:00:00,571912.0898195016,33.69
2015-07-14 09:00:00,561903.6880569323,33.62
2015-07-14 10:00:00,570920.7816229875,33.64
2015-07-14 11:00:00,561249.5733746208,33.58
2015-07-14 12:00:00,583777.1430798834,33.72
2015-07-14 13:00:00,572542.3633666842,33.77
2015-07-14 14:00:00,562941.9289768779,33.69
2015-07-14 15:00:00,586260.1309900099,33.84
2015-07-14 16:00:00,561737.0157302829,33.76
2015-07-14 17:00:00,589178.9199085784,33.9
2015-07-14 18:00:00,556259.6572385187,33.77
2015-07-14 19:00:00,569849.9946356837,33.73
2015-07-14 20:00:00,577498.141134285,33.81
2015-07-14 21:00:00,573057.1940042234,33.84
2015-07-14 22:00:00,576093.8034735202,33.87
2015-07-14 23:00:00,560167.5699040757,33.75
2015-07-15 00:00:00,583502.2718479885,33.85
2015-07-15 01:00:00,566821.4745974939,33.84
2015-07-15 02:00:00,571318.108107105,33.81
2015-07-15 03:00:00,577960.9358976441,33.88
2015-07-15 04:00:00,575014.3213939735,33.9
2015-07-15 05:00:00,566037.3801624153,33.84
2015-07-15 06:00:00,569681.4277245862,33.8
2015-07-15 07:00:00,574299.4182642068,33.84
2015-07-15 08:00:00,568196.8244929668,33.8
2015-07-15 09:00:00,574685.4498836802,33.83
2015-07-15 10:00:00,580057.0834362892,33.91
2015-07-15 11:00:00,578084.4982304472,33.96
2015-07-15 12:00:00,560794.8381972896,33.84
2015-07-15 13:00:00,582322.4134992467,33.91
2015-07-15 14:00:00,561993.4613743088,33.83
2015-07-15 15:00:00,572485.5723725723,33.81
2015-07-15 16:00:00,576510.1924796931,33.87
2015-07-15 17:00:00,563009.5964556593,33.79
2015-07-15 18:00:00,575656.9831067652,33.81
2015-07-15 19:00:00,575507.6086733182,33.86
2015-07-15 20:00:00,558144.7568428009,33.73
2015-07-15 21:00:00,572740.312391302,33.74
2015-07-15 22:00:00,560869.0152208828,33.66
2015-07-15 23:00:00,567222.5788110992,33.64
2015-07-16 00:00:00,581164.953130755,33.76
2015-07-16 01:00:00,560280.6121094248,33.68
2015-07-16 02:00:00,577668.1113080748,33.74
2015-07-16 03:00:00,559878.2980461383,33.65
2015-07-16 04:00:00,567883.1534163662,33.63
2015-07-16 05:00:00,560595.9627800442,33.56
2015-07-16 06:00:00,567466.6130695009,33.55
2015-07-16 07:00:00,562777.8232062754,33.52
2015-07-16 08:00:00,561746.6933886188,33.47
2015-07-16 09:00:00,565038.1575126346,33.46
2015-07-16 10:00:00,556205.7138183175,33.38
2015-07-16 11:00:00,557346.1579861594,33.3
2015-07-16 12:00:00,554550.9189344601,33.23
2015-07-16 13:00:00,556387.5900248068,33.18
2015-07-16 14:00:00,558068.1584723822,33.15
2015-07-16 15:00:00,557151.0322534869,33.13
2015-07-16 16:00:00,558275.3360994913,33.11
2015-07-16 17:00:00,555718.6832819247,33.08
2015-07-16 18:00:00,547823.565549131,32.97
2015-07-16 19:00:00,553414.001361902,32.93
2015-07-16 20:00:00,549658.4795363651,32.87
2015-07-16 21:00:00,549071.7477078998,32.8
2015-07-16 22:00:00,541748.170091723,32.69
2015-07-16 23:00:00,551304.2105759763,32.67
2015-07-17 00:00:00,545012.4948324976,32.61
2015-07-17 01:00:00,535327.890121648,32.45
2015-07-17 02:00:00,545832.3082247064,32.42
2015-07-17 03:00:00,531807.1726215606,32.28
2015-07-17 04:00:00,546773.5824021443,32.28
2015-07-17 05:00:00,531891.7421870328,32.16
2015-07-17 06:00:00,539914.7201375444,32.11
2015-07-17 07:00:00,523357.69270005246,31.94
2015-07-17 08:00:00,545687.0300368975,31.98
2015-07-17 09:00:00,515403.830122152,31.75
2015-07-17 10:00:00,540160.103460948,31.75
2015-07-17 11:00:00,523994.13379971636,31.65
2015-07-17 12:00:00,532419.9363190513,31.61
2015-07-17 13:00:00,524589.452895991,31.53
2015-07-17 14:00:00,523884.56365117757,31.44
2015-07-17 15:00:00,520778.95043576794,31.34
2015-07-17 16:00:00,517921.9570948909,31.22
2015-07-17 17:00:00,516957.2078234479,31.11
2015-07-17 18:00:00,511454.5335548599,30.97
2015-07-17 19:00:00,522594.0909262509,30.95
2015-07-17 20:00:00,512237.8803463614,30.85
2015-07-17 21:00:00,510462.08202297846,30.74
2015-07-17 22:00:00,518065.36027366534,30.72
2015-07-17 23:00:00,504934.9474252712,30.59
2015-07-18 00:00:00,511758.16460935987,30.52
2015-07-18 01:00:00,504618.9309145428,30.41
2015-07-18 02:00:00,509409.0186909168,30.35
2015-07-18 03:00:00,503099.371057609,30.25
2015-07-18 04:00:00,505325.8730422293,30.19
2015-07-18 05:00:00,495157.0622885224,30.04
2015-07-18 06:00:00,507500.63449610607,30.02
2015-07-18 07:00:00,500226.13147442404,29.95
2015-07-18 08:00:00,500589.9183342283,29.89
2015-07-18 09:00:00,494796.43197151116,29.78
2015-07-18 10:00:00,504376.8332173305,29.78
2015-07-18 11:00:00,488147.0548414459,29.63
2015-07-18 12:00:00,507387.5709803144,29.67
2015-07-18 13:00:00,495233.73305818037,29.62
2015-07-18 14:00:00,493444.39046125155,29.53
2015-07-18 15:00:00,499185.9641638183,29.52
2015-07-18 16:00:00,493550.7987965848,29.46
2015-07-18 17:00:00,485003.66304050107,29.32
2015-07-18 18:00:00,498196.9640615542,29.33
2015-07-18 19:00:00,493092.14578532486,29.3
2015-07-18 20:00:00,493705.12218501355,29.28
2015-07-18 21:00:00,488684.8135769301,29.2
2015-07-18 22:00:00,490506.9943549411,29.15
2015-07-18 23:00:00,489698.8311623254,29.11
2015-07-19 00:00:00,492961.5154706654,29.1
2015-07-19 01:00:00,489833.36075310386,29.08
2015-07-19 02:00:00,482377.30438330094,28.97
2015-07-19 03:00:00,492126.15950285166,28.97
2015-07-19 04:00:00,490916.71955057903,28.98
2015-07-19 05:00:00,490088.3878927351,28.96
2015-07-19 06:00:00,486387.5767099928,28.91
2015-07-19 07:00:00,485925.6442494861,28.86
2015-07-19 08:00:00,486497.29367611255,28.84
2015-07-19 09:00:00,496565.6159155418,28.9
2015-07-19 10:00:00,478994.0934418947,28.89
2015-07-19 11:00:00,491033.066871129,28.88
2015-07-19 12:00:00,492815.56506264117,28.92
2015-07-19 13:00:00,494707.5564118605,28.96
2015-07-19 14:00:00,491105.9810026191,28.96
2015-07-19 15:00:00,496078.57475966425,29.0
2015-07-19 16:00:00,492185.37622976105,29.01
2015-07-19 17:00:00,493163.3444484901,29.02
2015-07-19 18:00:00,496935.6542271685,29.07
2015-07-19 19:00:00,497351.4916764505,29.12
2015-07-19 20:00:00,493512.12318711064,29.12
2015-07-19 21:00:00,497776.38958856656,29.15
2015-07-19 22:00:00,505683.5052374109,29.28
2015-07-19 23:00:00,494942.31804719544,29.28
2015-07-20 00:00:00,510240.7193267601,29.4
2015-07-20 01:00:00,498361.80192522827,29.43
2015-07-20 02:00:00,504220.35363644984,29.48
2015-07-20 03:00:00,505821.882587743,29.55
2015-07-20 04:00:00,507770.5293470838,29.64
2015-07-20 05:00:00,505879.92435394065,29.69
2015-07-20 06:00:00,507148.7957502148,29.74
2015-07-20 07:00:00,514606.33435420314,29.85
